time,key
2021-02-15T09:51:17.073,"{}"
2021-02-15T09:51:17.078,"{}"
2021-02-15T09:51:17.082,"{}"
2021-02-15T09:51:17.085,"{}"
2021-02-15T09:51:17.089,"{}"
2021-02-15T09:51:17.094,"{}"
2021-02-15T09:51:17.097,"{}"
2021-02-15T09:51:17.101,"{}"
2021-02-15T09:51:17.105,"{}"
2021-02-15T09:51:17.109,"{}"
2021-02-15T09:51:17.113,"{}"
2021-02-15T09:51:17.118,"{}"
2021-02-15T09:51:17.122,"{}"
2021-02-15T09:51:17.126,"{}"
2021-02-15T09:51:17.130,"{}"
2021-02-15T09:51:17.134,"{}"
2021-02-15T09:51:17.139,"{}"
2021-02-15T09:51:17.144,"{}"
2021-02-15T09:51:17.148,"{}"
2021-02-15T09:51:17.152,"{}"
2021-02-15T09:51:17.156,"{}"
2021-02-15T09:51:17.160,"{}"
2021-02-15T09:51:17.164,"{}"
2021-02-15T09:51:17.168,"{}"
2021-02-15T09:51:17.173,"{}"
2021-02-15T09:51:17.178,"{}"
2021-02-15T09:51:17.182,"{}"
2021-02-15T09:51:17.185,"{}"
2021-02-15T09:51:17.189,"{}"
2021-02-15T09:51:17.193,"{}"
2021-02-15T09:51:17.197,"{}"
2021-02-15T09:51:17.201,"{}"
2021-02-15T09:51:17.205,"{}"
2021-02-15T09:51:17.210,"{}"
2021-02-15T09:51:17.213,"{}"
2021-02-15T09:51:17.217,"{}"
2021-02-15T09:51:17.221,"{}"
2021-02-15T09:51:17.226,"{}"
2021-02-15T09:51:17.229,"{}"
2021-02-15T09:51:17.233,"{}"
2021-02-15T09:51:17.237,"{}"
2021-02-15T09:51:17.241,"{}"
2021-02-15T09:51:17.245,"{}"
2021-02-15T09:51:17.250,"{}"
2021-02-15T09:51:17.254,"{}"
2021-02-15T09:51:17.258,"{}"
2021-02-15T09:51:17.262,"{}"
2021-02-15T09:51:17.267,"{}"
2021-02-15T09:51:17.271,"{}"
2021-02-15T09:51:17.275,"{}"
2021-02-15T09:51:17.279,"{}"
2021-02-15T09:51:17.283,"{}"
2021-02-15T09:51:17.287,"{}"
2021-02-15T09:51:17.291,"{}"
2021-02-15T09:51:17.295,"{}"
2021-02-15T09:51:17.299,"{}"
2021-02-15T09:51:17.303,"{}"
2021-02-15T09:51:17.307,"{}"
2021-02-15T09:51:17.312,"{}"
2021-02-15T09:51:17.316,"{}"
2021-02-15T09:51:17.321,"{}"
2021-02-15T09:51:17.326,"{}"
2021-02-15T09:51:17.330,"{}"
2021-02-15T09:51:17.333,"{}"
2021-02-15T09:51:17.337,"{}"
2021-02-15T09:51:17.341,"{}"
2021-02-15T09:51:17.346,"{}"
2021-02-15T09:51:17.350,"{}"
2021-02-15T09:51:17.356,"{}"
2021-02-15T09:51:17.360,"{}"
2021-02-15T09:51:17.364,"{}"
2021-02-15T09:51:17.369,"{}"
2021-02-15T09:51:17.373,"{}"
2021-02-15T09:51:17.377,"{}"
2021-02-15T09:51:17.381,"{}"
2021-02-15T09:51:17.386,"{}"
2021-02-15T09:51:17.390,"{}"
2021-02-15T09:51:17.394,"{}"
2021-02-15T09:51:17.399,"{}"
2021-02-15T09:51:17.403,"{}"
2021-02-15T09:51:17.407,"{}"
2021-02-15T09:51:17.411,"{}"
2021-02-15T09:51:17.416,"{}"
2021-02-15T09:51:17.420,"{}"
2021-02-15T09:51:17.424,"{}"
2021-02-15T09:51:17.429,"{}"
2021-02-15T09:51:17.433,"{}"
2021-02-15T09:51:17.437,"{}"
2021-02-15T09:51:17.441,"{}"
2021-02-15T09:51:17.445,"{}"
2021-02-15T09:51:17.450,"{}"
2021-02-15T09:51:17.454,"{}"
2021-02-15T09:51:17.458,"{}"
2021-02-15T09:51:17.462,"{}"
2021-02-15T09:51:17.467,"{}"
2021-02-15T09:51:17.471,"{}"
2021-02-15T09:51:17.475,"{}"
2021-02-15T09:51:17.479,"{}"
2021-02-15T09:51:17.484,"{}"
2021-02-15T09:51:17.488,"{}"
2021-02-15T09:51:17.493,"{}"
2021-02-15T09:51:17.496,"{}"
2021-02-15T09:51:17.500,"{}"
2021-02-15T09:51:17.505,"{}"
2021-02-15T09:51:17.509,"{}"
2021-02-15T09:51:17.513,"{}"
2021-02-15T09:51:17.518,"{}"
2021-02-15T09:51:17.522,"{}"
2021-02-15T09:51:17.527,"{}"
2021-02-15T09:51:17.532,"{}"
2021-02-15T09:51:17.536,"{}"
2021-02-15T09:51:17.540,"{}"
2021-02-15T09:51:17.544,"{}"
2021-02-15T09:51:17.548,"{}"
2021-02-15T09:51:17.552,"{}"
2021-02-15T09:51:17.557,"{}"
2021-02-15T09:51:17.561,"{}"
2021-02-15T09:51:17.565,"{}"
2021-02-15T09:51:17.569,"{}"
2021-02-15T09:51:17.574,"{}"
2021-02-15T09:51:17.578,"{}"
2021-02-15T09:51:17.582,"{}"
2021-02-15T09:51:17.586,"{}"
2021-02-15T09:51:17.590,"{}"
2021-02-15T09:51:17.595,"{}"
2021-02-15T09:51:17.600,"{}"
2021-02-15T09:51:17.604,"{}"
2021-02-15T09:51:17.610,"{}"
2021-02-15T09:51:17.613,"{}"
2021-02-15T09:51:17.617,"{}"
2021-02-15T09:51:17.622,"{}"
2021-02-15T09:51:17.627,"{}"
2021-02-15T09:51:17.632,"{}"
2021-02-15T09:51:17.636,"{}"
2021-02-15T09:51:17.640,"{}"
2021-02-15T09:51:17.644,"{}"
2021-02-15T09:51:17.649,"{}"
2021-02-15T09:51:17.653,"{}"
2021-02-15T09:51:17.657,"{}"
2021-02-15T09:51:17.661,"{}"
2021-02-15T09:51:17.665,"{}"
2021-02-15T09:51:17.669,"{}"
2021-02-15T09:51:17.673,"{}"
2021-02-15T09:51:17.677,"{}"
2021-02-15T09:51:17.682,"{}"
2021-02-15T09:51:17.686,"{}"
2021-02-15T09:51:17.690,"{}"
2021-02-15T09:51:17.694,"{}"
2021-02-15T09:51:17.698,"{}"
2021-02-15T09:51:17.702,"{}"
2021-02-15T09:51:17.706,"{}"
2021-02-15T09:51:17.710,"{}"
2021-02-15T09:51:17.714,"{}"
2021-02-15T09:51:17.718,"{}"
2021-02-15T09:51:17.722,"{}"
2021-02-15T09:51:17.726,"{}"
2021-02-15T09:51:17.731,"{}"
2021-02-15T09:51:17.735,"{}"
2021-02-15T09:51:17.740,"{}"
2021-02-15T09:51:17.745,"{}"
2021-02-15T09:51:17.749,"{}"
2021-02-15T09:51:17.753,"{}"
2021-02-15T09:51:17.757,"{}"
2021-02-15T09:51:17.761,"{}"
2021-02-15T09:51:17.765,"{}"
2021-02-15T09:51:17.769,"{}"
2021-02-15T09:51:17.773,"{}"
2021-02-15T09:51:17.778,"{}"
2021-02-15T09:51:17.782,"{}"
2021-02-15T09:51:17.786,"{}"
2021-02-15T09:51:17.790,"{}"
2021-02-15T09:51:17.794,"{}"
2021-02-15T09:51:17.798,"{}"
2021-02-15T09:51:17.802,"{}"
2021-02-15T09:51:17.807,"{}"
2021-02-15T09:51:17.812,"{}"
2021-02-15T09:51:17.816,"{}"
2021-02-15T09:51:17.820,"{}"
2021-02-15T09:51:17.824,"{}"
2021-02-15T09:51:17.828,"{}"
2021-02-15T09:51:17.833,"{}"
2021-02-15T09:51:17.837,"{}"
2021-02-15T09:51:17.841,"{}"
2021-02-15T09:51:17.845,"{}"
2021-02-15T09:51:17.850,"{}"
2021-02-15T09:51:17.854,"{}"
2021-02-15T09:51:17.858,"{}"
2021-02-15T09:51:17.862,"{}"
2021-02-15T09:51:17.867,"{}"
2021-02-15T09:51:17.871,"{}"
2021-02-15T09:51:17.875,"{}"
2021-02-15T09:51:17.879,"{}"
2021-02-15T09:51:17.883,"{}"
2021-02-15T09:51:17.888,"{}"
2021-02-15T09:51:17.892,"{}"
2021-02-15T09:51:17.896,"{}"
2021-02-15T09:51:17.900,"{}"
2021-02-15T09:51:17.904,"{}"
2021-02-15T09:51:17.908,"{}"
2021-02-15T09:51:17.913,"{}"
2021-02-15T09:51:17.918,"{}"
2021-02-15T09:51:17.923,"{}"
2021-02-15T09:51:17.927,"{}"
2021-02-15T09:51:17.932,"{}"
2021-02-15T09:51:17.936,"{}"
2021-02-15T09:51:17.940,"{}"
2021-02-15T09:51:17.944,"{}"
2021-02-15T09:51:17.948,"{}"
2021-02-15T09:51:17.953,"{}"
2021-02-15T09:51:17.958,"{}"
2021-02-15T09:51:17.962,"{}"
2021-02-15T09:51:17.966,"{}"
2021-02-15T09:51:17.970,"{}"
2021-02-15T09:51:17.975,"{}"
2021-02-15T09:51:17.979,"{}"
2021-02-15T09:51:17.984,"{}"
2021-02-15T09:51:17.988,"{}"
2021-02-15T09:51:17.992,"{}"
2021-02-15T09:51:17.996,"{}"
2021-02-15T09:51:18.000,"{}"
2021-02-15T09:51:18.004,"{}"
2021-02-15T09:51:18.008,"{}"
2021-02-15T09:51:18.012,"{}"
2021-02-15T09:51:18.016,"{}"
2021-02-15T09:51:18.020,"{}"
2021-02-15T09:51:18.024,"{}"
2021-02-15T09:51:18.028,"{}"
2021-02-15T09:51:18.033,"{}"
2021-02-15T09:51:18.037,"{}"
2021-02-15T09:51:18.042,"{}"
2021-02-15T09:51:18.046,"{}"
2021-02-15T09:51:18.050,"{}"
2021-02-15T09:51:18.054,"{}"
2021-02-15T09:51:18.058,"{}"
2021-02-15T09:51:18.062,"{}"
2021-02-15T09:51:18.067,"{}"
2021-02-15T09:51:18.071,"{}"
2021-02-15T09:51:18.075,"{}"
2021-02-15T09:51:18.079,"{}"
2021-02-15T09:51:18.084,"{}"
2021-02-15T09:51:18.088,"{}"
2021-02-15T09:51:18.092,"{}"
2021-02-15T09:51:18.096,"{}"
2021-02-15T09:51:18.101,"{}"
2021-02-15T09:51:18.106,"{}"
2021-02-15T09:51:18.111,"{}"
2021-02-15T09:51:18.115,"{}"
2021-02-15T09:51:18.119,"{}"
2021-02-15T09:51:18.123,"{}"
2021-02-15T09:51:18.128,"{}"
2021-02-15T09:51:18.132,"{}"
2021-02-15T09:51:18.136,"{}"
2021-02-15T09:51:18.140,"{}"
2021-02-15T09:51:18.144,"{}"
2021-02-15T09:51:18.149,"{}"
2021-02-15T09:51:18.153,"{}"
2021-02-15T09:51:18.157,"{}"
2021-02-15T09:51:18.161,"{}"
2021-02-15T09:51:18.165,"{}"
2021-02-15T09:51:18.169,"{}"
2021-02-15T09:51:18.173,"{}"
2021-02-15T09:51:18.179,"{}"
2021-02-15T09:51:18.182,"{}"
2021-02-15T09:51:18.186,"{}"
2021-02-15T09:51:18.191,"{}"
2021-02-15T09:51:18.195,"{}"
2021-02-15T09:51:18.199,"{}"
2021-02-15T09:51:18.203,"{}"
2021-02-15T09:51:18.208,"{}"
2021-02-15T09:51:18.212,"{}"
2021-02-15T09:51:18.216,"{}"
2021-02-15T09:51:18.220,"{}"
2021-02-15T09:51:18.225,"{}"
2021-02-15T09:51:18.230,"{}"
2021-02-15T09:51:18.233,"{}"
2021-02-15T09:51:18.237,"{}"
2021-02-15T09:51:18.241,"{}"
2021-02-15T09:51:18.246,"{}"
2021-02-15T09:51:18.250,"{}"
2021-02-15T09:51:18.254,"{}"
2021-02-15T09:51:18.258,"{}"
2021-02-15T09:51:18.263,"{}"
2021-02-15T09:51:18.267,"{}"
2021-02-15T09:51:18.271,"{}"
2021-02-15T09:51:18.275,"{}"
2021-02-15T09:51:18.279,"{}"
2021-02-15T09:51:18.283,"{}"
2021-02-15T09:51:18.287,"{}"
2021-02-15T09:51:18.291,"{}"
2021-02-15T09:51:18.296,"{}"
2021-02-15T09:51:18.300,"{}"
2021-02-15T09:51:18.305,"{}"
2021-02-15T09:51:18.310,"{}"
2021-02-15T09:51:18.313,"{}"
2021-02-15T09:51:18.318,"{}"
2021-02-15T09:51:18.322,"{}"
2021-02-15T09:51:18.326,"{}"
2021-02-15T09:51:18.330,"{}"
2021-02-15T09:51:18.334,"{}"
2021-02-15T09:51:18.338,"{}"
2021-02-15T09:51:18.342,"{}"
2021-02-15T09:51:18.346,"{}"
2021-02-15T09:51:18.350,"{}"
2021-02-15T09:51:18.354,"{}"
2021-02-15T09:51:18.359,"{}"
2021-02-15T09:51:18.363,"{}"
2021-02-15T09:51:18.367,"{}"
2021-02-15T09:51:18.372,"{}"
2021-02-15T09:51:18.376,"{}"
2021-02-15T09:51:18.380,"{}"
2021-02-15T09:51:18.384,"{}"
2021-02-15T09:51:18.388,"{}"
2021-02-15T09:51:18.393,"{}"
2021-02-15T09:51:18.397,"{}"
2021-02-15T09:51:18.401,"{}"
2021-02-15T09:51:18.405,"{}"
2021-02-15T09:51:18.409,"{}"
2021-02-15T09:51:18.413,"{}"
2021-02-15T09:51:18.417,"{}"
2021-02-15T09:51:18.421,"{}"
2021-02-15T09:51:18.425,"{}"
2021-02-15T09:51:18.429,"{}"
2021-02-15T09:51:18.433,"{}"
2021-02-15T09:51:18.437,"{}"
2021-02-15T09:51:18.441,"{}"
2021-02-15T09:51:18.445,"{}"
2021-02-15T09:51:18.450,"{}"
2021-02-15T09:51:18.454,"{}"
2021-02-15T09:51:18.458,"{}"
2021-02-15T09:51:18.462,"{}"
2021-02-15T09:51:18.467,"{}"
2021-02-15T09:51:18.471,"{}"
2021-02-15T09:51:18.475,"{}"
2021-02-15T09:51:18.479,"{}"
2021-02-15T09:51:18.484,"{}"
2021-02-15T09:51:18.488,"{}"
2021-02-15T09:51:18.492,"{}"
2021-02-15T09:51:18.496,"{}"
2021-02-15T09:51:18.501,"{}"
2021-02-15T09:51:18.505,"{}"
2021-02-15T09:51:18.510,"{}"
2021-02-15T09:51:18.513,"{}"
2021-02-15T09:51:18.517,"{}"
2021-02-15T09:51:18.522,"{}"
2021-02-15T09:51:18.526,"{}"
2021-02-15T09:51:18.530,"{}"
2021-02-15T09:51:18.534,"{}"
2021-02-15T09:51:18.538,"{}"
2021-02-15T09:51:18.542,"{}"
2021-02-15T09:51:18.547,"{}"
2021-02-15T09:51:18.552,"{}"
2021-02-15T09:51:18.556,"{}"
2021-02-15T09:51:18.560,"{}"
2021-02-15T09:51:18.564,"{}"
2021-02-15T09:51:18.568,"{}"
2021-02-15T09:51:18.572,"{}"
2021-02-15T09:51:18.576,"{}"
2021-02-15T09:51:18.580,"{}"
2021-02-15T09:51:18.585,"{}"
2021-02-15T09:51:18.589,"{}"
2021-02-15T09:51:18.592,"{}"
2021-02-15T09:51:18.597,"{}"
2021-02-15T09:51:18.600,"{}"
2021-02-15T09:51:18.604,"{}"
2021-02-15T09:51:18.610,"{}"
2021-02-15T09:51:18.613,"{}"
2021-02-15T09:51:18.618,"{}"
2021-02-15T09:51:18.622,"{}"
2021-02-15T09:51:18.626,"{}"
2021-02-15T09:51:18.631,"{}"
2021-02-15T09:51:18.635,"{}"
2021-02-15T09:51:18.639,"{}"
2021-02-15T09:51:18.644,"{}"
2021-02-15T09:51:18.648,"{}"
2021-02-15T09:51:18.652,"{}"
2021-02-15T09:51:18.657,"{}"
2021-02-15T09:51:18.662,"{}"
2021-02-15T09:51:18.666,"{}"
2021-02-15T09:51:18.670,"{}"
2021-02-15T09:51:18.675,"{}"
2021-02-15T09:51:18.679,"{}"
2021-02-15T09:51:18.683,"{}"
2021-02-15T09:51:18.688,"{}"
2021-02-15T09:51:18.691,"{}"
2021-02-15T09:51:18.696,"{}"
2021-02-15T09:51:18.700,"{}"
2021-02-15T09:51:18.705,"{}"
2021-02-15T09:51:18.710,"{}"
2021-02-15T09:51:18.713,"{}"
2021-02-15T09:51:18.717,"{}"
2021-02-15T09:51:18.720,"{}"
2021-02-15T09:51:18.725,"{}"
2021-02-15T09:51:18.730,"{}"
2021-02-15T09:51:18.734,"{}"
2021-02-15T09:51:18.738,"{}"
2021-02-15T09:51:18.742,"{}"
2021-02-15T09:51:18.746,"{}"
2021-02-15T09:51:18.751,"{}"
2021-02-15T09:51:18.755,"{}"
2021-02-15T09:51:18.759,"{}"
2021-02-15T09:51:18.763,"{}"
2021-02-15T09:51:18.767,"{}"
2021-02-15T09:51:18.771,"{}"
2021-02-15T09:51:18.775,"{}"
2021-02-15T09:51:18.779,"{}"
2021-02-15T09:51:18.783,"{}"
2021-02-15T09:51:18.787,"{}"
2021-02-15T09:51:18.792,"{}"
2021-02-15T09:51:18.797,"{}"
2021-02-15T09:51:18.801,"{}"
2021-02-15T09:51:18.805,"{}"
2021-02-15T09:51:18.810,"{}"
2021-02-15T09:51:18.813,"{}"
2021-02-15T09:51:18.817,"{}"
2021-02-15T09:51:18.821,"{}"
2021-02-15T09:51:18.825,"{}"
2021-02-15T09:51:18.829,"{}"
2021-02-15T09:51:18.833,"{}"
2021-02-15T09:51:18.837,"{}"
2021-02-15T09:51:18.841,"{}"
2021-02-15T09:51:18.845,"{}"
2021-02-15T09:51:18.850,"{}"
2021-02-15T09:51:18.854,"{}"
2021-02-15T09:51:18.858,"{}"
2021-02-15T09:51:18.862,"{}"
2021-02-15T09:51:18.867,"{}"
2021-02-15T09:51:18.871,"{}"
2021-02-15T09:51:18.875,"{}"
2021-02-15T09:51:18.879,"{}"
2021-02-15T09:51:18.884,"{}"
2021-02-15T09:51:18.888,"{}"
2021-02-15T09:51:18.893,"{}"
2021-02-15T09:51:18.896,"{}"
2021-02-15T09:51:18.900,"{}"
2021-02-15T09:51:18.904,"{}"
2021-02-15T09:51:18.908,"{}"
2021-02-15T09:51:18.913,"{}"
2021-02-15T09:51:18.917,"{}"
2021-02-15T09:51:18.921,"{}"
2021-02-15T09:51:18.926,"{}"
2021-02-15T09:51:18.931,"{}"
2021-02-15T09:51:18.936,"{}"
2021-02-15T09:51:18.940,"{}"
2021-02-15T09:51:18.944,"{}"
2021-02-15T09:51:18.948,"{}"
2021-02-15T09:51:18.953,"{}"
2021-02-15T09:51:18.957,"{}"
2021-02-15T09:51:18.961,"{}"
2021-02-15T09:51:18.965,"{}"
2021-02-15T09:51:18.969,"{}"
2021-02-15T09:51:18.973,"{}"
2021-02-15T09:51:18.980,"{}"
2021-02-15T09:51:18.983,"{}"
2021-02-15T09:51:18.987,"{}"
2021-02-15T09:51:18.991,"{}"
2021-02-15T09:51:18.995,"{}"
2021-02-15T09:51:18.999,"{}"
2021-02-15T09:51:19.004,"{}"
2021-02-15T09:51:19.008,"{}"
2021-02-15T09:51:19.012,"{}"
2021-02-15T09:51:19.017,"{}"
2021-02-15T09:51:19.021,"{}"
2021-02-15T09:51:19.025,"{}"
2021-02-15T09:51:19.030,"{}"
2021-02-15T09:51:19.034,"{}"
2021-02-15T09:51:19.038,"{}"
2021-02-15T09:51:19.043,"{}"
2021-02-15T09:51:19.046,"{}"
2021-02-15T09:51:19.050,"{}"
2021-02-15T09:51:19.055,"{}"
2021-02-15T09:51:19.060,"{}"
2021-02-15T09:51:19.064,"{}"
2021-02-15T09:51:19.068,"{}"
2021-02-15T09:51:19.073,"{}"
2021-02-15T09:51:19.076,"{}"
2021-02-15T09:51:19.080,"{}"
2021-02-15T09:51:19.084,"{}"
2021-02-15T09:51:19.089,"{}"
2021-02-15T09:51:19.094,"{}"
2021-02-15T09:51:19.099,"{}"
2021-02-15T09:51:19.105,"{}"
2021-02-15T09:51:19.110,"{}"
2021-02-15T09:51:19.114,"{}"
2021-02-15T09:51:19.118,"{}"
2021-02-15T09:51:19.122,"{}"
2021-02-15T09:51:19.126,"{}"
2021-02-15T09:51:19.130,"{}"
2021-02-15T09:51:19.135,"{}"
2021-02-15T09:51:19.139,"{}"
2021-02-15T09:51:19.144,"{}"
2021-02-15T09:51:19.148,"{}"
2021-02-15T09:51:19.152,"{}"
2021-02-15T09:51:19.156,"{}"
2021-02-15T09:51:19.160,"{}"
2021-02-15T09:51:19.164,"{}"
2021-02-15T09:51:19.168,"{}"
2021-02-15T09:51:19.172,"{}"
2021-02-15T09:51:19.176,"{}"
2021-02-15T09:51:19.180,"{}"
2021-02-15T09:51:19.184,"{}"
2021-02-15T09:51:19.188,"{}"
2021-02-15T09:51:19.192,"{}"
2021-02-15T09:51:19.196,"{}"
2021-02-15T09:51:19.201,"{}"
2021-02-15T09:51:19.205,"{}"
2021-02-15T09:51:19.216,"{}"
2021-02-15T09:51:19.216,"{}"
2021-02-15T09:51:19.220,"{}"
2021-02-15T09:51:19.224,"{}"
2021-02-15T09:51:19.228,"{}"
2021-02-15T09:51:19.232,"{}"
2021-02-15T09:51:19.236,"{}"
2021-02-15T09:51:19.240,"{}"
2021-02-15T09:51:19.245,"{}"
2021-02-15T09:51:19.249,"{}"
2021-02-15T09:51:19.253,"{}"
2021-02-15T09:51:19.258,"{}"
2021-02-15T09:51:19.261,"{}"
2021-02-15T09:51:19.265,"{}"
2021-02-15T09:51:19.269,"{}"
2021-02-15T09:51:19.273,"{}"
2021-02-15T09:51:19.277,"{}"
2021-02-15T09:51:19.281,"{}"
2021-02-15T09:51:19.285,"{}"
2021-02-15T09:51:19.289,"{}"
2021-02-15T09:51:19.293,"{}"
2021-02-15T09:51:19.297,"{}"
2021-02-15T09:51:19.301,"{}"
2021-02-15T09:51:19.305,"{}"
2021-02-15T09:51:19.309,"{}"
2021-02-15T09:51:19.314,"{}"
2021-02-15T09:51:19.318,"{}"
2021-02-15T09:51:19.322,"{}"
2021-02-15T09:51:19.326,"{}"
2021-02-15T09:51:19.330,"{}"
2021-02-15T09:51:19.334,"{}"
2021-02-15T09:51:19.338,"{}"
2021-02-15T09:51:19.342,"{}"
2021-02-15T09:51:19.346,"{}"
2021-02-15T09:51:19.350,"{}"
2021-02-15T09:51:19.354,"{}"
2021-02-15T09:51:19.358,"{}"
2021-02-15T09:51:19.362,"{}"
2021-02-15T09:51:19.365,"{}"
2021-02-15T09:51:19.370,"{}"
2021-02-15T09:51:19.374,"{}"
2021-02-15T09:51:19.378,"{}"
2021-02-15T09:51:19.382,"{}"
2021-02-15T09:51:19.387,"{}"
2021-02-15T09:51:19.391,"{}"
2021-02-15T09:51:19.395,"{}"
2021-02-15T09:51:19.399,"{}"
2021-02-15T09:51:19.405,"{}"
2021-02-15T09:51:19.409,"{}"
2021-02-15T09:51:19.414,"{}"
2021-02-15T09:51:19.419,"{}"
2021-02-15T09:51:19.423,"{}"
2021-02-15T09:51:19.427,"{}"
2021-02-15T09:51:19.431,"{}"
2021-02-15T09:51:19.435,"{}"
2021-02-15T09:51:19.439,"{}"
2021-02-15T09:51:19.443,"{}"
2021-02-15T09:51:19.448,"{}"
2021-02-15T09:51:19.452,"{}"
2021-02-15T09:51:19.456,"{}"
2021-02-15T09:51:19.460,"{}"
2021-02-15T09:51:19.464,"{}"
2021-02-15T09:51:19.469,"{}"
2021-02-15T09:51:19.472,"{}"
2021-02-15T09:51:19.476,"{}"
2021-02-15T09:51:19.481,"{}"
2021-02-15T09:51:19.484,"{}"
2021-02-15T09:51:19.489,"{}"
2021-02-15T09:51:19.493,"{}"
2021-02-15T09:51:19.498,"{}"
2021-02-15T09:51:19.503,"{}"
2021-02-15T09:51:19.508,"{}"
2021-02-15T09:51:19.512,"{}"
2021-02-15T09:51:19.516,"{}"
2021-02-15T09:51:19.520,"{}"
2021-02-15T09:51:19.524,"{}"
2021-02-15T09:51:19.529,"{}"
2021-02-15T09:51:19.533,"{}"
2021-02-15T09:51:19.538,"{}"
2021-02-15T09:51:19.542,"{}"
2021-02-15T09:51:19.546,"{}"
2021-02-15T09:51:19.551,"{}"
2021-02-15T09:51:19.555,"{}"
2021-02-15T09:51:19.559,"{}"
2021-02-15T09:51:19.562,"{}"
2021-02-15T09:51:19.568,"{}"
2021-02-15T09:51:19.571,"{}"
2021-02-15T09:51:19.575,"{}"
2021-02-15T09:51:19.579,"{}"
2021-02-15T09:51:19.584,"{}"
2021-02-15T09:51:19.588,"{}"
2021-02-15T09:51:19.592,"{}"
2021-02-15T09:51:19.596,"{}"
2021-02-15T09:51:19.600,"{}"
2021-02-15T09:51:19.603,"{}"
2021-02-15T09:51:19.608,"{}"
2021-02-15T09:51:19.611,"{}"
2021-02-15T09:51:19.616,"{}"
2021-02-15T09:51:19.619,"{}"
2021-02-15T09:51:19.623,"{}"
2021-02-15T09:51:19.627,"{}"
2021-02-15T09:51:19.631,"{}"
2021-02-15T09:51:19.635,"{}"
2021-02-15T09:51:19.640,"{}"
2021-02-15T09:51:19.646,"{}"
2021-02-15T09:51:19.650,"{}"
2021-02-15T09:51:19.654,"{}"
2021-02-15T09:51:19.658,"{}"
2021-02-15T09:51:19.661,"{}"
2021-02-15T09:51:19.667,"{}"
2021-02-15T09:51:19.672,"{}"
2021-02-15T09:51:19.676,"{}"
2021-02-15T09:51:19.681,"{}"
2021-02-15T09:51:19.685,"{}"
2021-02-15T09:51:19.689,"{}"
2021-02-15T09:51:19.693,"{}"
2021-02-15T09:51:19.698,"{}"
2021-02-15T09:51:19.702,"{}"
2021-02-15T09:51:19.706,"{}"
2021-02-15T09:51:19.710,"{}"
2021-02-15T09:51:19.714,"{}"
2021-02-15T09:51:19.718,"{}"
2021-02-15T09:51:19.722,"{}"
2021-02-15T09:51:19.726,"{}"
2021-02-15T09:51:19.730,"{}"
2021-02-15T09:51:19.735,"{}"
2021-02-15T09:51:19.740,"{}"
2021-02-15T09:51:19.744,"{}"
2021-02-15T09:51:19.749,"{}"
2021-02-15T09:51:19.752,"{}"
2021-02-15T09:51:19.756,"{}"
2021-02-15T09:51:19.760,"{}"
2021-02-15T09:51:19.765,"{}"
2021-02-15T09:51:19.770,"{}"
2021-02-15T09:51:19.773,"{}"
2021-02-15T09:51:19.777,"{}"
2021-02-15T09:51:19.781,"{}"
2021-02-15T09:51:19.785,"{}"
2021-02-15T09:51:19.789,"{}"
2021-02-15T09:51:19.793,"{}"
2021-02-15T09:51:19.798,"{}"
2021-02-15T09:51:19.802,"{}"
2021-02-15T09:51:19.806,"{}"
2021-02-15T09:51:19.810,"{}"
2021-02-15T09:51:19.814,"{}"
2021-02-15T09:51:19.818,"{}"
2021-02-15T09:51:19.822,"{}"
2021-02-15T09:51:19.826,"{}"
2021-02-15T09:51:19.830,"{}"
2021-02-15T09:51:19.834,"{}"
2021-02-15T09:51:19.838,"{}"
2021-02-15T09:51:19.843,"{}"
2021-02-15T09:51:19.847,"{}"
2021-02-15T09:51:19.851,"{}"
2021-02-15T09:51:19.855,"{}"
2021-02-15T09:51:19.859,"{}"
2021-02-15T09:51:19.863,"{}"
2021-02-15T09:51:19.867,"{}"
2021-02-15T09:51:19.871,"{}"
2021-02-15T09:51:19.875,"{}"
2021-02-15T09:51:19.879,"{}"
2021-02-15T09:51:19.883,"{}"
2021-02-15T09:51:19.887,"{}"
2021-02-15T09:51:19.891,"{}"
2021-02-15T09:51:19.895,"{}"
2021-02-15T09:51:19.899,"{}"
2021-02-15T09:51:19.903,"{}"
2021-02-15T09:51:19.907,"{}"
2021-02-15T09:51:19.911,"{}"
2021-02-15T09:51:19.916,"{}"
2021-02-15T09:51:19.920,"{}"
2021-02-15T09:51:19.924,"{}"
2021-02-15T09:51:19.928,"{}"
2021-02-15T09:51:19.932,"{}"
2021-02-15T09:51:19.936,"{}"
2021-02-15T09:51:19.940,"{}"
2021-02-15T09:51:19.944,"{}"
2021-02-15T09:51:19.949,"{}"
2021-02-15T09:51:19.953,"{}"
2021-02-15T09:51:19.957,"{}"
2021-02-15T09:51:19.961,"{}"
2021-02-15T09:51:19.965,"{}"
2021-02-15T09:51:19.969,"{}"
2021-02-15T09:51:19.973,"{}"
2021-02-15T09:51:19.978,"{}"
2021-02-15T09:51:19.982,"{}"
2021-02-15T09:51:19.986,"{}"
2021-02-15T09:51:19.991,"{}"
2021-02-15T09:51:19.995,"{}"
2021-02-15T09:51:20.000,"{}"
2021-02-15T09:51:20.004,"{}"
2021-02-15T09:51:20.008,"{}"
2021-02-15T09:51:20.012,"{}"
2021-02-15T09:51:20.016,"{}"
